run_id,f1,number_of_samples,percentage_of_samples
7,0.816327,307,0.6993166287015945
7,0.784314,329,0.7494305239179955
7,0.82,351,0.7995444191343963
7,0.8,373,0.8496583143507973
7,0.816327,395,0.8997722095671982
7,0.792453,417,0.9498861047835991
7,0.823529,438,0.9977220956719818
8,0.713043,21,0.04783599088838269
8,0.803922,43,0.0979498861047836
8,0.828283,65,0.1480637813211845
8,0.747475,87,0.19817767653758542
8,0.752475,109,0.24829157175398633
8,0.747826,131,0.2984054669703872
8,0.795918,153,0.34851936218678814
8,0.792079,175,0.39863325740318906
8,0.8,197,0.44874715261959
8,0.807692,219,0.4988610478359909
8,0.826923,241,0.5489749430523918
8,0.843137,263,0.5990888382687927
8,0.811881,285,0.6492027334851936
8,0.819048,307,0.6993166287015945
8,0.807692,329,0.7494305239179955
8,0.828283,351,0.7995444191343963
8,0.84,373,0.8496583143507973
8,0.84,395,0.8997722095671982
8,0.823529,417,0.9498861047835991
8,0.819048,438,0.9977220956719818
9,0.647059,21,0.04783599088838269
9,0.697248,43,0.0979498861047836
9,0.727273,65,0.1480637813211845
9,0.784314,87,0.19817767653758542
9,0.742857,109,0.24829157175398633
9,0.811881,131,0.2984054669703872
9,0.819048,153,0.34851936218678814
9,0.819048,175,0.39863325740318906
9,0.851485,197,0.44874715261959
9,0.84,219,0.4988610478359909
9,0.846154,241,0.5489749430523918
9,0.834951,263,0.5990888382687927
9,0.823529,285,0.6492027334851936
9,0.84,307,0.6993166287015945
9,0.788991,329,0.7494305239179955
9,0.830189,351,0.7995444191343963
9,0.819048,373,0.8496583143507973
9,0.828283,395,0.8997722095671982
9,0.792079,417,0.9498861047835991
9,0.830189,438,0.9977220956719818
